nombre,area_nombre,sector_nombre,subsector,diametro_copa,macizo,nombre_cientifico,familia_nombre,sinonimia,nombre_vulgar,especie_origen,endemica,nativa,region_fitogeografica,habito_crecimiento,ciclo_hoja,ciclo_especie
Científica,Jardin,Argentina,C 129,3,FALSO,Calliandra tweedii,Leguminosae,,Borla de obispo,"Argentina, Brasil, Paraguay, Uruguay",FALSO,VERDADERO,"Selva Paranaense,Campos y Malezales,",Arbusto,Perennifolia,Perenne
Científica,Jardin,Neutro,C 108,2,FALSO,Calliandra tweedii,Leguminosae,,Borla de obispo,"Argentina, Brasil, Paraguay, Uruguay",FALSO,VERDADERO,"Selva Paranaense,Campos y Malezales,",Arbusto,Perennifolia,Perenne
Científica,Jardin,América,C 124,2,FALSO,Calliandra tweedii,Leguminosae,,Borla de obispo,"Argentina, Brasil, Paraguay, Uruguay",FALSO,VERDADERO,"Selva Paranaense,Campos y Malezales,",Arbusto,Perennifolia,Perenne
Científica,Jardin,América,C 114,5,VERDADERO,Callisia fragrans,Commelinaceae,Spironema fragrans Lindl.,,"Estados Unidos, Mexico",VERDADERO,FALSO,"s/d,",Herbácea,Perennifolia,Perenne
Científica,Jardin,Sistematico,C 074,3,FALSO,Callistemon brachyandrus,Myrtaceae,,,Australia,VERDADERO,FALSO,"s/d,",Arbusto,Perennifolia,Perenne
Científica,Jardin,Oceanía,C 131,4,FALSO,Callistemon citrinus,Myrtaceae,,limpiatubo,Australia. Nueva Gales del Sur,FALSO,FALSO,"s/d,",Arbusto,Perennifolia,Perenne
Científica,Jardin,Oceanía,C 131,3,FALSO,Callistemon sieberi,Myrtaceae,Callistemon paludosus F.Muell.,limpiatubo,Australia,VERDADERO,FALSO,"s/d,",Arbusto,Perennifolia,Perenne
Científica,Jardin,Sistematico,C 087,7,FALSO,Calocedrus decurrens,Cupressaceae,Libocedrus decurrens Torr,Libocedro,América del Norte,FALSO,FALSO,"s/d,",Árbol,Perennifolia,Perenne
Científica,Jardin,Sistematico,C 017,4,FALSO,Calocedrus decurrens,Cupressaceae,Libocedrus decurrens Torr,Libocedro,América del Norte,FALSO,FALSO,"s/d,",Árbol,Perennifolia,Perenne
Científica,Jardin,Sistematico,C 094,3,FALSO,Calocedrus decurrens,Cupressaceae,Libocedrus decurrens Torr,Libocedro,América del Norte,FALSO,FALSO,"s/d,",Árbol,Perennifolia,Perenne
Científica,Jardin,Sistematico,C 089,3,FALSO,Calocedrus decurrens,Cupressaceae,Libocedrus decurrens Torr,Libocedro,América del Norte,FALSO,FALSO,"s/d,",Árbol,Perennifolia,Perenne
Científica,Jardin,Sistematico,C 088,4,FALSO,Calocedrus decurrens,Cupressaceae,Libocedrus decurrens Torr,Libocedro,América del Norte,FALSO,FALSO,"s/d,",Árbol,Perennifolia,Perenne
Científica,Jardin,Neutro,C 102,0,VERDADERO,Calyptocarpus biaristatus,Compositae,"Blainvillea biaristatus DC., Calyptocarpus megapotamica Sch. Bip.", ,"Argentina, Brasil, Paraguay, Uruguay",FALSO,VERDADERO,"Chaco Seco,Chaco Húmedo,Selva Paranaense,Esteros del Iberá,Pampa,",Herbácea,Perennifolia,Perenne
Científica,Jardin,Sistematico,C 082,3,FALSO,Camellia japonica,Theaceae,,Camelia,Asia,FALSO,FALSO,"s/d,",Arbusto,Perennifolia,Perenne
Científica,Jardin,América,C 124,3,FALSO,Campomanesia guazumifolia,Myrtaceae,Britoa guazumifolia (Cambess.) D.Legrand,Sete capotes,"Argentina, Brasil, Paraguay",FALSO,VERDADERO,"Campos y Malezales,Selva Paranaense,",Árbol,Perennifolia,Perenne
Científica,Jardin,Sistematico,C 074,5,FALSO,Campomanesia guazumifolia,Myrtaceae,Britoa guazumifolia (Cambess.) D.Legrand,Sete capotes,"Argentina, Brasil, Paraguay",FALSO,VERDADERO,"Campos y Malezales,Selva Paranaense,",Árbol,Perennifolia,Perenne
Científica,Jardin,Sistematico,C 012,5,FALSO,Campomanesia guazumifolia,Myrtaceae,Britoa guazumifolia (Cambess.) D.Legrand,Sete capotes,"Argentina, Brasil, Paraguay",FALSO,VERDADERO,"Campos y Malezales,Selva Paranaense,",Árbol,Perennifolia,Perenne
Científica,Jardin,América,C 124,2,FALSO,Campomanesia guazumifolia,Myrtaceae,Britoa guazumifolia (Cambess.) D.Legrand,Sete capotes,"Argentina, Brasil, Paraguay",FALSO,VERDADERO,"Campos y Malezales,Selva Paranaense,",Árbol,Perennifolia,Perenne
Científica,Jardin,Argentina,C 129,2,FALSO,Campomanesia guazumifolia,Myrtaceae,Britoa guazumifolia (Cambess.) D.Legrand,Sete capotes,"Argentina, Brasil, Paraguay",FALSO,VERDADERO,"Campos y Malezales,Selva Paranaense,",Árbol,Perennifolia,Perenne
Científica,Jardin,Neutro,C 104,4,FALSO,Campsis × tagliabuana,Bignoniaceae,,Jazmin de Virginia,(híbrido),FALSO,FALSO,"s/d,",Liana,Caducifolia,Perenne
Científica,Jardin,Neutro,C 105,1,FALSO,Campsis × tagliabuana,Bignoniaceae,,Jazmin de Virginia,(híbrido),FALSO,FALSO,"s/d,",Liana,Caducifolia,Perenne
Científica,Jardin,Neutro,C 105,1,FALSO,Campsis × tagliabuana,Bignoniaceae,,Jazmin de Virginia,(híbrido),FALSO,FALSO,"s/d,",Liana,Caducifolia,Perenne
Científica,Jardin,Sistematico,C 014,0,FALSO,Campyloneurum phyllitidis,Polypodiaceae,, ,America del Sur,FALSO,FALSO,,Herbácea,Perennifolia,Perenne
Científica,Jardin,Sistematico,C 006,2,VERDADERO,Canna indica,Cannaceae,,achira,América del Sur,FALSO,VERDADERO,"Delta e Islas del Paraná,Esteros del Iberá,Selva Paranaense,Chaco Húmedo,Selva de las Yungas,",Geófita,Perennifolia,Perenne
Científica,Jardin,Africa,C 116,2,FALSO,Carissa macrocarpa,Apocynaceae,Carissa grandiflora(E. Mey.) A. DC.,Ciruela de natal,Sur de Africa,FALSO,FALSO,"s/d,",Arbusto,Perennifolia,Perenne
Científica,Jardin,Sistematico,C 075,10,FALSO,Carpinus betulus,Betulaceae,,Carpe,Oeste de Europa,FALSO,FALSO,"s/d,",Árbol,Caducifolia,Perenne
Científica,Jardin,Neutro,C 106,4,FALSO,Carpinus betulus,Betulaceae,,Carpe,Oeste de Europa,FALSO,FALSO,"s/d,",Árbol,Caducifolia,Perenne
Científica,Jardin,Sistematico,C 075,12,FALSO,Carya illinoinensis,Juglandaceae,,Nuez de pecan,"Estados Unidos, México",FALSO,FALSO,"s/d,",Árbol,Caducifolia,Perenne
Científica,Jardin,Sistematico,C 023,4,FALSO,Caryota urens,Arecaceae,,Cola de pescado,"India, Sudeste de Asia",FALSO,FALSO,"s/d,",Palmera,Perennifolia,Perenne
Científica,Jardin,Asia,C 117,3,FALSO,Cassine papillosa,Celastraceae,Elaeodendron capense Eckl. & Zeyh., ,Sudáfrica,FALSO,FALSO,"s/d,",Árbol,Perennifolia,Perenne
Científica,Jardin,Africa,C 116,3,FALSO,Cassine papillosa,Celastraceae,Elaeodendron capense Eckl. & Zeyh., ,Sudáfrica,FALSO,FALSO,"s/d,",Árbol,Perennifolia,Perenne
Científica,Jardin,Francés,C 049,10,FALSO,Casuarina cunninghamiana,Casuarinaceae,,Casuarina,Oceania,FALSO,FALSO,"s/d,",Árbol,Perennifolia,Perenne
Científica,Jardin,Neutro,C 003,4,FALSO,Casuarina cunninghamiana,Casuarinaceae,,Casuarina,Oceania,FALSO,FALSO,"s/d,",Árbol,Perennifolia,Perenne
Científica,Jardin,Neutro,C 101,6,FALSO,Casuarina cunninghamiana,Casuarinaceae,,Casuarina,Oceania,FALSO,FALSO,"s/d,",Árbol,Perennifolia,Perenne
Científica,Jardin,Neutro,C 101,6,FALSO,Casuarina cunninghamiana,Casuarinaceae,,Casuarina,Oceania,FALSO,FALSO,"s/d,",Árbol,Perennifolia,Perenne
Científica,Jardin,Oceanía,C 122,6,FALSO,Casuarina glauca,Casuarinaceae,,Casuarina,Oceania,FALSO,FALSO,"s/d,",Árbol,Perennifolia,Perenne
Científica,Jardin,Sistematico,C 067,6,FALSO,Catalpa speciosa,Bignoniaceae,,Catalpa,Estados Unidos,FALSO,FALSO,"s/d,",Árbol,Caducifolia,Perenne
Científica,Jardin,Argentina,C 128,1,FALSO,Cedrela angustifolia,Meliaceae,Cedrela lilloi C.DC.,cedro salteño,Argentina,FALSO,VERDADERO,"Selva de las Yungas,Montes de Sierras y Bolsones,",Árbol,Caducifolia,Perenne
Científica,Jardin,Neutro,C 107,6,FALSO,Cedrela fissilis,Meliaceae,Cedrela tubiflora Bertoni,cedro misionero,"Argentina, Brasil, Paraguay",FALSO,VERDADERO,"Selva Paranaense,Selva de las Yungas,",Árbol,Caducifolia,Perenne
Científica,Jardin,Neutro,C 109,10,FALSO,Cedrela fissilis,Meliaceae,Cedrela tubiflora Bertoni,cedro misionero,"Argentina, Brasil, Paraguay",FALSO,VERDADERO,"Selva Paranaense,Selva de las Yungas,",Árbol,Caducifolia,Perenne
Científica,Jardin,Sistematico,C 058,10,FALSO,Cedrela fissilis,Meliaceae,Cedrela tubiflora Bertoni,cedro misionero,"Argentina, Brasil, Paraguay",FALSO,VERDADERO,"Selva Paranaense,Selva de las Yungas,",Árbol,Caducifolia,Perenne
Científica,Jardin,Neutro,C 112,12,FALSO,Cedrela fissilis,Meliaceae,Cedrela tubiflora Bertoni,cedro misionero,"Argentina, Brasil, Paraguay",FALSO,VERDADERO,"Selva Paranaense,Selva de las Yungas,",Árbol,Caducifolia,Perenne
Científica,Jardin,Sistematico,C 096,5,FALSO,Cedrus atlantica,Pinaceae,Cedrus atlantica var. glauca Carrière,Cedro azul,"Argelia, Marruecos",FALSO,FALSO,"s/d,",Árbol,Perennifolia,Perenne
Científica,Jardin,Sistematico,C 014,8,FALSO,Cedrus atlantica,Pinaceae,Cedrus atlantica var. glauca Carrière,Cedro azul,"Argelia, Marruecos",FALSO,FALSO,"s/d,",Árbol,Perennifolia,Perenne
Científica,Jardin,Sistematico,C 096,8,FALSO,Cedrus atlantica,Pinaceae,Cedrus atlantica var. glauca Carrière,Cedro azul,"Argelia, Marruecos",FALSO,FALSO,"s/d,",Árbol,Perennifolia,Perenne
Científica,Jardin,Sistematico,C 091,7,FALSO,Cedrus deodara,Pinaceae,,Cedro del Himalaya,Himalaya,FALSO,FALSO,"s/d,",Árbol,Perennifolia,Perenne
Científica,Jardin,Sistematico,C 021,6,FALSO,Cedrus deodara,Pinaceae,,Cedro del Himalaya,Himalaya,FALSO,FALSO,"s/d,",Árbol,Perennifolia,Perenne
Científica,Jardin,Neutro,C 019,10,FALSO,Cedrus deodara,Pinaceae,,Cedro del Himalaya,Himalaya,FALSO,FALSO,"s/d,",Árbol,Perennifolia,Perenne
Científica,Jardin,Neutro,C 103,12,FALSO,Cedrus deodara,Pinaceae,,Cedro del Himalaya,Himalaya,FALSO,FALSO,"s/d,",Árbol,Perennifolia,Perenne
Científica,Jardin,Neutro,C 102,6,FALSO,Ceiba aesculifolia,Malvaceae,, ,América Central,FALSO,FALSO,"s/d,",Árbol,Caducifolia,Perenne
Científica,Jardin,Argentina,C 135,5,FALSO,Ceiba chodatii,Malvaceae,,"yuchán, palo borracho blanco","Argentina, Brasil, Bolivia",VERDADERO,VERDADERO,"Selva de las Yungas,Chaco Seco,",Árbol,Caducifolia,Perenne
Científica,Jardin,Neutro,C 103,0,FALSO,Ceiba crispiflora,Malvaceae,Chorisia crispiflora Kunth, ,Brasil,FALSO,FALSO,,Árbol,Caducifolia,Perenne
Científica,Jardin,Neutro,C 104,2,FALSO,Ceiba crispiflora,Malvaceae,Chorisia crispiflora Kunth, ,Brasil,FALSO,FALSO,,Árbol,Caducifolia,Perenne
Científica,Jardin,Neutro,C 003,2,FALSO,Ceiba speciosa,Malvaceae,Chorisia speciosa,Palo borracho rosado. Samohú,"Argentina, Brasil",FALSO,VERDADERO,"Selva Paranaense,Chaco Húmedo,",Árbol,Caducifolia,Perenne
Científica,Jardin,Neutro,C 004,7,FALSO,Ceiba speciosa,Malvaceae,Chorisia speciosa,Palo borracho rosado. Samohú,"Argentina, Brasil",FALSO,VERDADERO,"Selva Paranaense,Chaco Húmedo,",Árbol,Caducifolia,Perenne
Científica,Jardin,Neutro,C 107,6,FALSO,Ceiba speciosa,Malvaceae,Chorisia speciosa,Palo borracho rosado. Samohú,"Argentina, Brasil",FALSO,VERDADERO,"Selva Paranaense,Chaco Húmedo,",Árbol,Caducifolia,Perenne
Científica,Jardin,Sistematico,C 096,7,FALSO,Ceiba speciosa,Malvaceae,Chorisia speciosa,Palo borracho rosado. Samohú,"Argentina, Brasil",FALSO,VERDADERO,"Selva Paranaense,Chaco Húmedo,",Árbol,Caducifolia,Perenne
Científica,Jardin,América,C 125,5,FALSO,Ceiba speciosa,Malvaceae,Chorisia speciosa,Palo borracho rosado. Samohú,"Argentina, Brasil",FALSO,VERDADERO,"Selva Paranaense,Chaco Húmedo,",Árbol,Caducifolia,Perenne
Científica,Jardin,Neutro,C 107,8,FALSO,Ceiba speciosa,Malvaceae,Chorisia speciosa,Palo borracho rosado. Samohú,"Argentina, Brasil",FALSO,VERDADERO,"Selva Paranaense,Chaco Húmedo,",Árbol,Caducifolia,Perenne
Científica,Jardin,Neutro,C 107,10,FALSO,Ceiba speciosa,Malvaceae,Chorisia speciosa,Palo borracho rosado. Samohú,"Argentina, Brasil",FALSO,VERDADERO,"Selva Paranaense,Chaco Húmedo,",Árbol,Caducifolia,Perenne
Científica,Jardin,Neutro,C 098,6,FALSO,Ceiba speciosa,Malvaceae,Chorisia speciosa,Palo borracho rosado. Samohú,"Argentina, Brasil",FALSO,VERDADERO,"Selva Paranaense,Chaco Húmedo,",Árbol,Caducifolia,Perenne
Científica,Jardin,Argentina,C 139,6,FALSO,Ceiba speciosa,Malvaceae,Chorisia speciosa,Palo borracho rosado. Samohú,"Argentina, Brasil",FALSO,VERDADERO,"Selva Paranaense,Chaco Húmedo,",Árbol,Caducifolia,Perenne
Científica,Jardin,Sistematico,C 096,7,FALSO,Ceiba speciosa,Malvaceae,Chorisia speciosa,Palo borracho rosado. Samohú,"Argentina, Brasil",FALSO,VERDADERO,"Selva Paranaense,Chaco Húmedo,",Árbol,Caducifolia,Perenne
Científica,Jardin,Francés,C 049,10,FALSO,Ceiba speciosa,Malvaceae,Chorisia speciosa,Palo borracho rosado. Samohú,"Argentina, Brasil",FALSO,VERDADERO,"Selva Paranaense,Chaco Húmedo,",Árbol,Caducifolia,Perenne
Científica,Jardin,Neutro,C 004,5,FALSO,Ceiba speciosa,Malvaceae,Chorisia speciosa,Palo borracho rosado. Samohú,"Argentina, Brasil",FALSO,VERDADERO,"Selva Paranaense,Chaco Húmedo,",Árbol,Caducifolia,Perenne
Científica,Jardin,Neutro,C 002,4,FALSO,Ceiba speciosa,Malvaceae,Chorisia speciosa,Palo borracho rosado. Samohú,"Argentina, Brasil",FALSO,VERDADERO,"Selva Paranaense,Chaco Húmedo,",Árbol,Caducifolia,Perenne
Científica,Jardin,Neutro,C 002,1,FALSO,Ceiba speciosa,Malvaceae,Chorisia speciosa,Palo borracho rosado. Samohú,"Argentina, Brasil",FALSO,VERDADERO,"Selva Paranaense,Chaco Húmedo,",Árbol,Caducifolia,Perenne
Científica,Jardin,Neutro,C 004,5,FALSO,Ceiba speciosa,Malvaceae,Chorisia speciosa,Palo borracho rosado. Samohú,"Argentina, Brasil",FALSO,VERDADERO,"Selva Paranaense,Chaco Húmedo,",Árbol,Caducifolia,Perenne
Científica,Jardin,Neutro,C 002,4,FALSO,Ceiba speciosa,Malvaceae,Chorisia speciosa,Palo borracho rosado. Samohú,"Argentina, Brasil",FALSO,VERDADERO,"Selva Paranaense,Chaco Húmedo,",Árbol,Caducifolia,Perenne
Científica,Jardin,Argentina,C 137,4,FALSO,Ceiba speciosa,Malvaceae,Chorisia speciosa,Palo borracho rosado. Samohú,"Argentina, Brasil",FALSO,VERDADERO,"Selva Paranaense,Chaco Húmedo,",Árbol,Caducifolia,Perenne
Científica,Jardin,Neutro,C 100,4,FALSO,Ceiba speciosa,Malvaceae,Chorisia speciosa,Palo borracho rosado. Samohú,"Argentina, Brasil",FALSO,VERDADERO,"Selva Paranaense,Chaco Húmedo,",Árbol,Caducifolia,Perenne
Científica,Jardin,Sistematico,C 072,6,FALSO,Ceiba speciosa,Malvaceae,Chorisia speciosa,Palo borracho rosado. Samohú,"Argentina, Brasil",FALSO,VERDADERO,"Selva Paranaense,Chaco Húmedo,",Árbol,Caducifolia,Perenne
Científica,Jardin,Neutro,C 098,8,FALSO,Ceiba speciosa,Malvaceae,Chorisia speciosa,Palo borracho rosado. Samohú,"Argentina, Brasil",FALSO,VERDADERO,"Selva Paranaense,Chaco Húmedo,",Árbol,Caducifolia,Perenne
Científica,Jardin,Neutro,C 098,8,FALSO,Ceiba speciosa,Malvaceae,Chorisia speciosa,Palo borracho rosado. Samohú,"Argentina, Brasil",FALSO,VERDADERO,"Selva Paranaense,Chaco Húmedo,",Árbol,Caducifolia,Perenne
Científica,Jardin,Neutro,C 001,6,FALSO,Ceiba speciosa,Malvaceae,Chorisia speciosa,Palo borracho rosado. Samohú,"Argentina, Brasil",FALSO,VERDADERO,"Selva Paranaense,Chaco Húmedo,",Árbol,Caducifolia,Perenne
Científica,Jardin,Neutro,C 098,10,FALSO,Ceiba speciosa,Malvaceae,Chorisia speciosa,Palo borracho rosado. Samohú,"Argentina, Brasil",FALSO,VERDADERO,"Selva Paranaense,Chaco Húmedo,",Árbol,Caducifolia,Perenne
Científica,Jardin,Neutro,C 003,6,FALSO,Ceiba speciosa,Malvaceae,Chorisia speciosa,Palo borracho rosado. Samohú,"Argentina, Brasil",FALSO,VERDADERO,"Selva Paranaense,Chaco Húmedo,",Árbol,Caducifolia,Perenne
Científica,Jardin,Neutro,C 100,5,FALSO,Ceiba speciosa,Malvaceae,Chorisia speciosa,Palo borracho rosado. Samohú,"Argentina, Brasil",FALSO,VERDADERO,"Selva Paranaense,Chaco Húmedo,",Árbol,Caducifolia,Perenne
Científica,Jardin,Neutro,C 100,8,FALSO,Ceiba speciosa,Malvaceae,Chorisia speciosa,Palo borracho rosado. Samohú,"Argentina, Brasil",FALSO,VERDADERO,"Selva Paranaense,Chaco Húmedo,",Árbol,Caducifolia,Perenne
Científica,Jardin,Neutro,C 103,12,FALSO,Ceiba speciosa,Malvaceae,Chorisia speciosa,Palo borracho rosado. Samohú,"Argentina, Brasil",FALSO,VERDADERO,"Selva Paranaense,Chaco Húmedo,",Árbol,Caducifolia,Perenne
Científica,Jardin,Neutro,C 104,6,FALSO,Ceiba speciosa,Malvaceae,Chorisia speciosa,Palo borracho rosado. Samohú,"Argentina, Brasil",FALSO,VERDADERO,"Selva Paranaense,Chaco Húmedo,",Árbol,Caducifolia,Perenne
Científica,Jardin,Neutro,C 105,6,FALSO,Ceiba speciosa,Malvaceae,Chorisia speciosa,Palo borracho rosado. Samohú,"Argentina, Brasil",FALSO,VERDADERO,"Selva Paranaense,Chaco Húmedo,",Árbol,Caducifolia,Perenne
Científica,Jardin,Argentina,C 139,2,FALSO,Ceiba speciosa,Malvaceae,Chorisia speciosa,Palo borracho rosado. Samohú,"Argentina, Brasil",FALSO,VERDADERO,"Selva Paranaense,Chaco Húmedo,",Árbol,Caducifolia,Perenne
Científica,Jardin,Neutro,C 104,8,FALSO,Ceiba speciosa,Malvaceae,Chorisia speciosa,Palo borracho rosado. Samohú,"Argentina, Brasil",FALSO,VERDADERO,"Selva Paranaense,Chaco Húmedo,",Árbol,Caducifolia,Perenne
Científica,Jardin,Neutro,C 104,8,FALSO,Ceiba speciosa,Malvaceae,Chorisia speciosa,Palo borracho rosado. Samohú,"Argentina, Brasil",FALSO,VERDADERO,"Selva Paranaense,Chaco Húmedo,",Árbol,Caducifolia,Perenne
Científica,Jardin,Argentina,C 129,6,FALSO,Celtis australis,Cannabaceae,,Almez,"Sur de Europa, norte de África, sureste de Asia",FALSO,FALSO,"s/d,",Árbol,Caducifolia,Perenne
Científica,Jardin,Sistematico,C 075,12,FALSO,Celtis australis,Cannabaceae,,Almez,"Sur de Europa, norte de África, sureste de Asia",FALSO,FALSO,"s/d,",Árbol,Caducifolia,Perenne
Científica,Jardin,Argentina,C 129,3,FALSO,Celtis australis,Cannabaceae,,Almez,"Sur de Europa, norte de África, sureste de Asia",FALSO,FALSO,"s/d,",Árbol,Caducifolia,Perenne
Científica,Jardin,Europa,C 110,2,FALSO,Celtis australis,Cannabaceae,,Almez,"Sur de Europa, norte de África, sureste de Asia",FALSO,FALSO,"s/d,",Árbol,Caducifolia,Perenne
Científica,Jardin,Europa,C 115,6,FALSO,Celtis australis,Cannabaceae,,Almez,"Sur de Europa, norte de África, sureste de Asia",FALSO,FALSO,"s/d,",Árbol,Caducifolia,Perenne
Científica,Jardin,Europa,C 115,4,FALSO,Celtis australis,Cannabaceae,,Almez,"Sur de Europa, norte de África, sureste de Asia",FALSO,FALSO,"s/d,",Árbol,Caducifolia,Perenne
Científica,Jardin,Argentina,C 138,2,FALSO,Celtis iguanaea,Cannabaceae,Celtis ehrenbergiana (Klotzsch) Liebm.,Tala gateador,"Argentina, Brasil, Paraguay,  Uruguay",FALSO,VERDADERO,"Delta e Islas del Paraná,Selva Paranaense,Chaco Húmedo,Chaco Seco,Selva de las Yungas,",Árbol,Caducifolia,Perenne
Científica,Jardin,América,C 119,5,FALSO,Celtis laevigata,Cannabaceae,,almez del mississippi,Sur de Norte America,FALSO,FALSO,"s/d,",Árbol,Caducifolia,Perenne
Científica,Jardin,América,C 118,6,FALSO,Celtis occidentalis,Cannabaceae,Celtis occidentalis var. crassifolia (Lam.) A.Gray,Almez americano,"Estados Unidos, Canada",FALSO,FALSO,"s/d,",Árbol,Caducifolia,Perenne
Científica,Jardin,Argentina,C 134,2,FALSO,Celtis pallida,Cannabaceae,"Celtis pallida subsp. pallida, Celtis ehrenbergiana","Tala pispito, Churqui-tala, Tala mogote, Tala pispo, Tala de los alambrados",,FALSO,VERDADERO,Chaco Seco,Arbusto,Perennifolia,Perenne
Científica,Jardin,Asia,C 120,8,FALSO,Celtis sinensis,Cannabaceae,,,Asia,FALSO,FALSO,"s/d,",Árbol,Caducifolia,Perenne
Científica,Jardin,Sistematico,C 075,12,FALSO,Celtis sinensis,Cannabaceae,,,Asia,FALSO,FALSO,"s/d,",Árbol,Caducifolia,Perenne
Científica,Jardin,Asia,C 117,20,FALSO,Celtis sinensis,Cannabaceae,,,Asia,FALSO,FALSO,"s/d,",Árbol,Caducifolia,Perenne
Científica,Jardin,Neutro,C 001,6,FALSO,Celtis tala,Cannabaceae,"Celtis sellowiana Miq.,Celtis cinerea Torr.",Tala,América,FALSO,VERDADERO,"Pampa,Espinal,Chaco Húmedo,Chaco Seco,Selva de las Yungas,Montes de Sierras y Bolsones,",Árbol,Semipersistente,Perenne
Científica,Jardin,Argentina,C 129,10,FALSO,Celtis tala,Cannabaceae,"Celtis sellowiana Miq.,Celtis cinerea Torr.",Tala,América,FALSO,VERDADERO,"Pampa,Espinal,Chaco Húmedo,Chaco Seco,Selva de las Yungas,Montes de Sierras y Bolsones,",Árbol,Semipersistente,Perenne
Científica,Jardin,Argentina,C 135,0,FALSO,Cephalanthus glabratus,Rubiaceae,Buddleja glabrata Spreng.,Sarandi colorado,"Argentina, Brasil, Paraguay,  Uruguay",FALSO,VERDADERO,"Delta e Islas del Paraná,Selva Paranaense,Chaco Húmedo,",Arbusto,Caducifolia,Perenne
Científica,Jardin,Sistematico,C 094,2,FALSO,Cephalotaxus harringtonii,Cephalotaxaceae,Cephalotaxus harringtonii var. drupacea (Siebold & Zucc.) Koidz.,,Asia,FALSO,FALSO,"s/d,",Arbusto,Perennifolia,Perenne
Científica,Jardin,Sistematico,C 092,3,FALSO,Cephalotaxus harringtonii,Cephalotaxaceae,Cephalotaxus harringtonii var. drupacea (Siebold & Zucc.) Koidz.,,Asia,FALSO,FALSO,"s/d,",Arbusto,Perennifolia,Perenne
Científica,Jardin,Sistematico,C 088,5,FALSO,Cephalotaxus harringtonii,Cephalotaxaceae,Cephalotaxus harringtonii var. drupacea (Siebold & Zucc.) Koidz.,,Asia,FALSO,FALSO,"s/d,",Arbusto,Perennifolia,Perenne
Científica,Jardin,Sistematico,C 021,4,FALSO,Cephalotaxus harringtonii,Cephalotaxaceae,Cephalotaxus harringtonii var. drupacea (Siebold & Zucc.) Koidz.,,Asia,FALSO,FALSO,"s/d,",Arbusto,Perennifolia,Perenne
Científica,Jardin,Europa,C 110,2,FALSO,Ceratonia siliqua,Leguminosae,,Algarrobo Europeo,Cuenca del Mediterráneo,FALSO,FALSO,"s/d,",Árbol,Perennifolia,Perenne
Científica,Jardin,Europa,C 110,3,FALSO,Ceratonia siliqua,Leguminosae,,Algarrobo Europeo,Cuenca del Mediterráneo,FALSO,FALSO,"s/d,",Árbol,Perennifolia,Perenne
Científica,Jardin,Europa,C 110,8,FALSO,Ceratonia siliqua,Leguminosae,,Algarrobo Europeo,Cuenca del Mediterráneo,FALSO,FALSO,"s/d,",Árbol,Perennifolia,Perenne
Científica,Jardin,Espejos de Agua,La Primavera,10,VERDADERO,Ceratophyllum demersum,Ceratophyllaceae,"Ceratophyllum demersum var. demersum, Ceratophyllum demersum var. oxyacanthum",,América del Norte,FALSO,FALSO,"s/d,",Herbácea Acuática,Perennifolia,Perenne
Científica,Jardin,Neutro,C 104,3,FALSO,Cercis canadensis,Leguminosae,,cercis de Canadá,América del Norte,FALSO,FALSO,"s/d,",Arbusto,Caducifolia,Perenne
Científica,Jardin,Neutro,C 104,3,FALSO,Cercis chinensis,Leguminosae,,cercis de China,"China, Corea, Japón",FALSO,FALSO,"s/d,",Arbusto,Caducifolia,Perenne
Científica,Jardin,Neutro,C 104,3,FALSO,Cercis glabra,Leguminosae,Cercis yunnanensis Hu & Cheng,cercis de Yunnan,China,FALSO,FALSO,"s/d,",Arbusto,Caducifolia,Perenne
Científica,Jardin,Crasas y Suculentas,Crasas,3,FALSO,Cereus aethiops,Cactaceae,,Hachón,Argentina,FALSO,VERDADERO,"Espinal,Chaco Seco,",Arbusto,Perennifolia,Perenne
Científica,Jardin,Crasas y Suculentas,Crasas,3,FALSO,Cereus aethiops,Cactaceae,,Hachón,Argentina,FALSO,VERDADERO,"Espinal,Chaco Seco,",Arbusto,Perennifolia,Perenne
Científica,Jardin,Crasas y Suculentas,Crasas,0,FALSO,Cereus hildmannianus,Cactaceae,"Cereus peruvianus var. monstrosus DC., Cereus monstrosus Steud.",cereus monstruoso,"Argentina, Brasil, Uruguay",FALSO,VERDADERO,"s/d,",Arbusto,Perennifolia,Perenne
Científica,Jardin,Crasas y Suculentas,Crasas,3,FALSO,Cereus hildmannianus,Cactaceae,"Cereus peruvianus var. monstrosus DC., Cereus monstrosus Steud.",cereus monstruoso,"Argentina, Brasil, Uruguay",FALSO,VERDADERO,"s/d,",Arbusto,Perennifolia,Perenne
Científica,Jardin,Crasas y Suculentas,Crasas,0,FALSO,Cereus repandus,Cactaceae,Cereus peruvianus (L.) Mill.,Cacto,América central,FALSO,FALSO,"s/d,",Arbusto,Perennifolia,Perenne
Científica,Jardin,Sistematico,C 067,1,FALSO,Cestrum nocturnum,Solanaceae,,Dama de noche,"América central, América del Sur",FALSO,FALSO,,Arbusto,Perennifolia,Perenne
Científica,Jardin,Sistematico,C 067,1,FALSO,Cestrum nocturnum,Solanaceae,,Dama de noche,"América central, América del Sur",FALSO,FALSO,,Arbusto,Perennifolia,Perenne
